nro_voluntario,fecha_inicio,fecha_fin,id_tarea,id_institucion
4684,2006-03-26,2009-03-25,CRBJGTZW91,678
4685,2019-10-05,2020-10-04,LGEDBCZG06,192
4686,2009-04-06,2012-04-05,YVGZASAC07,2
4687,2020-10-03,2022-10-03,TOUBFVJK13,66
4688,2011-05-10,2012-05-09,WMKDXHSR24,218
4689,2013-06-08,2017-06-07,PDKDYDIR92,184
4690,1995-07-15,1999-07-14,WHSVDEON49,874
4691,1994-05-08,1996-05-07,NVIVZOXU73,411
4692,2018-01-07,2022-01-06,BLCQSTLQ47,82
4693,2002-02-23,2004-02-23,YGMGOUFM45,852
4694,1998-05-01,2002-04-30,VXQKRIOB08,35
4695,2007-06-12,2011-06-11,VDHJSKYC98,113
4696,1992-10-01,1996-09-30,QVPMBVUX64,391
4697,2001-12-28,2005-12-27,DMQCJNTB96,388
4698,2011-09-03,2015-09-02,ZMOTBKAE77,311
4699,2007-04-03,2008-04-02,REOKBGFC42,885
4700,2001-07-26,2003-07-26,GSYUCMYB50,713
4701,2007-05-26,2010-05-25,GHTHJDFM59,707
4702,2003-12-19,2007-12-18,ROPIKGME60,228
4703,2010-06-05,2012-06-04,YVGZASAC07,309
4704,2008-04-11,2012-04-10,JDYQSAHC90,34
4705,1996-09-12,1998-09-12,HEFSBMMM10,152
4706,2011-02-11,2014-02-10,ZMOTBKAE77,995
4707,2002-05-09,2005-05-08,GVFJGIEU59,134
4708,2020-04-11,2022-04-11,VNUVKIZK02,523
4709,1992-08-13,1994-08-13,VNUVKIZK02,806
4710,2016-01-12,2017-01-11,CIWKKMEC00,237
4711,2017-04-05,2021-04-04,YPCFPMJQ10,252
4712,2012-08-12,2013-08-12,CXOOXSAG43,339
4713,2020-01-23,2022-01-22,XVSTQESU48,495
4714,1999-02-24,2001-02-23,BKPYNNGJ95,609
4715,1990-05-16,1994-05-15,FXBBRXLA68,196
4716,1990-06-09,1991-06-09,SLZAJREK70,269
4717,2006-11-28,2009-11-27,ORWFNHSL71,577
4718,2020-04-13,2022-04-13,GAQBUOME10,176
4719,2008-04-03,2010-04-03,CYKXKSHI67,252
4720,2013-12-15,2017-12-14,TOUBFVJK13,549
4721,2005-05-02,2006-05-02,CNBXSFUK32,225
4722,2010-01-15,2012-01-15,APOMKTNF83,169
4723,2004-01-25,2007-01-24,FYSMPRFI60,712
4724,1995-02-09,1996-02-09,JPBVKRYN96,672
4725,2020-12-28,2022-12-28,WNPNJEVG54,508
4726,2020-04-23,2024-04-22,AQCASZAA33,534
4727,2009-03-25,2010-03-25,JDYQSAHC90,297
4728,2004-08-15,2005-08-15,OOGSYIWP08,751
4729,2002-01-10,2006-01-09,TEDQTDBZ54,224
4730,2018-11-07,2022-11-06,ZMOTBKAE77,320
4731,2006-01-22,2007-01-22,BLCQSTLQ47,303
4732,2009-04-07,2012-04-06,LQSQJXZJ45,948
4733,2002-04-09,2006-04-08,KYMYXXBG12,292
4734,2000-01-12,2002-01-11,FYSMPRFI60,389
4735,2003-04-01,2007-03-31,ORWFNHSL71,978
4736,2013-03-16,2014-03-16,DNUWOIGC87,551
4737,1992-06-18,1996-06-17,CIWKKMEC00,521
4738,2009-12-23,2011-12-23,HHVSSPRU02,16
4739,1993-12-04,1994-12-04,EVUNIPCL31,239
4740,1991-11-07,1992-11-06,OUJAANOC36,623
4741,2015-04-24,2017-04-23,LUQPGNON78,228
4742,2004-12-19,2007-12-19,AQCASZAA33,405
4743,2014-02-25,2018-02-24,FEQHPXWD91,773
4744,2002-08-19,2003-08-19,REOKBGFC42,16
4745,2001-01-11,2005-01-10,HHVSSPRU02,570
4746,1996-01-24,1998-01-23,WNPNJEVG54,44
4747,2007-11-14,2011-11-13,OHMKFOXX18,240
4748,1996-02-08,2000-02-07,GSYUCMYB50,840
4749,1997-11-27,1999-11-27,VXQKRIOB08,464
4750,2014-12-05,2015-12-05,WMKDXHSR24,949
4751,2009-07-28,2012-07-27,HEFSBMMM10,365
4752,2005-06-01,2007-06-01,OXXCRXFX31,444
4753,1996-08-10,2000-08-09,UBGNXJVT90,361
4754,2016-12-27,2017-12-27,YGMGOUFM45,610
4755,1996-11-19,2000-11-18,CZLGBHJH97,651
4756,2013-02-19,2017-02-18,YPXJAUSM79,182
4757,1999-06-02,2002-06-01,OMLIYZVX38,603
4758,2012-09-05,2014-09-05,WVPSKOMR97,716
4759,1993-12-05,1997-12-04,OOGSYIWP08,326
4760,2015-09-13,2018-09-12,RFNEQDWT31,652
4761,1994-08-18,1996-08-17,GSYUCMYB50,517
4762,2002-06-02,2003-06-02,DNUWOIGC87,733
4763,2003-07-07,2005-07-06,OXXCRXFX31,470
4764,2003-02-01,2004-02-01,WHSVDEON49,191
4765,2009-11-13,2012-11-12,OXXCRXFX31,767
4766,2014-05-14,2017-05-13,QJSSUQXQ29,894
4767,2011-10-07,2012-10-06,UFOTOVKW05,875
4768,2000-05-03,2004-05-02,IARTAFFX51,611
4769,1994-10-19,1997-10-18,KYMYXXBG12,822
4770,2010-06-07,2014-06-06,BMLBGRND02,244
4771,1999-03-14,2003-03-13,KYMYXXBG12,95
4772,1998-10-15,1999-10-15,XVCOQJCI55,434
4773,1991-11-27,1993-11-26,USPEMRXK50,876
4774,2001-01-10,2004-01-10,VNUVKIZK02,945
4775,1994-08-24,1997-08-23,IBGWELZC81,618
4776,2001-07-26,2005-07-25,GZMZOMHR64,871
4777,1991-03-16,1993-03-15,VHUTDQQD02,330
4778,2012-03-11,2014-03-11,JJVQUHRW53,689
4779,2019-12-04,2022-12-03,XVSTQESU48,326
4780,1996-01-01,1997-12-31,KYMYXXBG12,343
4781,2014-04-15,2016-04-14,GVFJGIEU59,99
4782,2001-12-22,2002-12-22,APOMKTNF83,53
4783,1999-12-12,2002-12-11,YVGZASAC07,123
4784,2005-10-13,2007-10-13,QJSSUQXQ29,1000
4785,2004-12-12,2007-12-12,SBSVRAJX26,551
4786,2004-07-28,2006-07-28,BMLBGRND02,22
4787,2000-09-06,2004-09-05,VDHJSKYC98,91
4788,2003-07-19,2007-07-18,VDHJSKYC98,885
4789,2000-05-27,2002-05-27,QVPMBVUX64,463
4790,2012-10-14,2016-10-13,GVFJGIEU59,513
4791,2011-02-27,2014-02-26,CXOOXSAG43,240
4792,2018-07-09,2020-07-08,QJSSUQXQ29,764
4793,2009-12-10,2013-12-09,SDETFZWU63,836
4794,2017-02-13,2018-02-13,SBSVRAJX26,288
4795,2016-12-16,2017-12-16,XVCOQJCI55,894
4796,2008-09-07,2010-09-07,TEDQTDBZ54,732
4797,2006-01-02,2008-01-02,HCGYSNUO39,702
4798,1993-10-20,1995-10-20,WNPNJEVG54,606
4799,2007-02-12,2009-02-11,NABVVCGM82,847
4800,1999-01-18,2000-01-18,XVSTQESU48,359
4801,1998-09-02,2002-09-01,EJSBCWZN53,718
4802,2007-05-02,2008-05-01,ROQBIJSP98,8
4803,1997-04-12,2000-04-11,SDETFZWU63,290
4804,2001-05-26,2004-05-25,GVFJGIEU59,622
4805,2003-09-24,2004-09-23,NBXECSTW88,622
4806,2002-02-15,2003-02-15,CXOOXSAG43,259
4807,2009-05-16,2012-05-15,OMLIYZVX38,951
4808,2012-08-26,2014-08-26,JWAHXXXB96,893
4809,1999-01-09,2001-01-08,EGAOTNUP26,599
4810,2009-03-17,2013-03-16,UVWIZKBU76,523
4811,1995-06-08,1998-06-07,YVGZASAC07,533
4812,2016-10-22,2017-10-22,XBPSIEVT36,816
4813,1996-02-16,1998-02-15,OLIRHRDP51,734
4814,1993-11-28,1996-11-27,VHUTDQQD02,453
4815,2014-06-19,2015-06-19,QJSSUQXQ29,770
4816,2006-03-01,2009-02-28,YPXJAUSM79,250
4817,1992-03-12,1995-03-12,TEDQTDBZ54,928
4818,2013-08-08,2016-08-07,YGMGOUFM45,535
4819,2008-02-25,2010-02-24,EGAOTNUP26,501
4820,1992-08-19,1996-08-18,REOKBGFC42,228
4821,2019-03-06,2022-03-05,VDHJSKYC98,408
4822,2011-12-22,2012-12-21,OHMKFOXX18,49
4823,2020-06-23,2021-06-23,YPXJAUSM79,440
4824,2001-09-24,2004-09-23,GSYUCMYB50,651
4825,2020-07-15,2022-07-15,XBPSIEVT36,557
4826,1996-12-03,1998-12-03,HEFSBMMM10,476
4827,2005-06-02,2007-06-02,DMQCJNTB96,631
4828,1993-03-15,1994-03-15,EJSBCWZN53,852
4829,1996-08-13,2000-08-12,BMLBGRND02,23
4830,1990-02-16,1992-02-16,CYKXKSHI67,908
4831,2000-10-16,2003-10-16,BYTBCRZC48,768
4832,2017-02-15,2019-02-15,LUQPGNON78,6
4833,1990-09-22,1991-09-22,GVFJGIEU59,170
4834,2008-08-18,2010-08-18,SLZAJREK70,49
4835,2016-10-10,2020-10-09,LGEDBCZG06,841
4836,1991-10-02,1993-10-01,QJSSUQXQ29,641
4837,2011-11-19,2012-11-18,DMQCJNTB96,533
4838,2020-07-18,2023-07-18,LGEDBCZG06,287
4839,2014-10-07,2016-10-06,YCPCXAMZ42,962
4840,2017-11-23,2020-11-22,GSYUCMYB50,526
4841,2003-12-02,2006-12-01,DMQCJNTB96,745
4842,2019-01-11,2023-01-10,REOKBGFC42,155
4843,2017-07-10,2019-07-10,YYCMCTXR62,268
4844,2012-01-16,2014-01-15,BKPYNNGJ95,399
4845,2001-01-23,2005-01-22,QECDBKCV20,196
4846,1998-12-17,2001-12-16,VNUVKIZK02,489
4847,1995-07-17,1998-07-16,XVSTQESU48,494
4848,1993-06-03,1994-06-03,WNPNJEVG54,769
4849,2015-04-15,2016-04-14,JWAHXXXB96,812
4850,2009-06-12,2010-06-12,VHUTDQQD02,398
4851,2009-06-16,2013-06-15,GSYUCMYB50,363
4852,2015-03-14,2018-03-13,CRBJGTZW91,304
4853,2011-11-15,2014-11-14,BKPYNNGJ95,566
4854,2001-03-19,2004-03-18,VXQKRIOB08,54
4855,1993-07-22,1994-07-22,GAQBUOME10,434
4856,2002-11-28,2005-11-27,BLCQSTLQ47,360
4857,1990-03-20,1994-03-19,CXOOXSAG43,496
4858,1994-09-12,1995-09-12,NBXECSTW88,981
4859,2019-01-13,2022-01-12,OLIRHRDP51,908
4860,1992-02-16,1994-02-15,IDOWSZOK02,407
4861,1993-10-11,1994-10-11,TLYDOWYM85,851
4862,2003-05-20,2006-05-19,BYTBCRZC48,340
4863,1994-10-07,1995-10-07,VNUVKIZK02,441
4864,2019-02-21,2021-02-20,KEMPSJTD69,716
4865,2000-04-05,2003-04-05,EJSBCWZN53,341
4866,1998-07-26,1999-07-26,VXQKRIOB08,548
4867,1998-01-03,2000-01-03,YVGZASAC07,62
4868,2011-03-27,2012-03-26,LUQPGNON78,173
4869,2005-09-12,2006-09-12,PDKDYDIR92,428
4870,2008-09-08,2012-09-07,GZMZOMHR64,394
4871,2013-10-25,2015-10-25,JJVQUHRW53,906
4872,2011-07-15,2014-07-14,KOQGXORU43,607
4873,2006-09-21,2007-09-21,EVUNIPCL31,92
4874,2016-05-21,2018-05-21,HHVSSPRU02,354
4875,1996-05-01,1998-05-01,EVUNIPCL31,277
4876,1995-01-07,1996-01-07,AQCASZAA33,355
4877,2020-11-02,2022-11-02,IDOWSZOK02,68
4878,2005-11-07,2007-11-07,LUQPGNON78,458
4879,2005-08-04,2007-08-04,LZJQKBND72,784
4880,2018-10-03,2021-10-02,NJNTMGQH57,799
4881,1990-08-10,1992-08-09,BYTBCRZC48,21
4882,2005-09-10,2009-09-09,LGEDBCZG06,366
4883,1995-04-04,1998-04-03,TOUBFVJK13,890
4884,1998-04-21,2001-04-20,VXQKRIOB08,483
4885,1999-07-02,2003-07-01,WNPNJEVG54,719
4886,2011-11-02,2013-11-01,WHSVDEON49,580
4887,2013-08-19,2016-08-18,TLYDOWYM85,947
4888,2012-10-21,2013-10-21,BLCQSTLQ47,323
4889,1992-07-06,1994-07-06,XVSTQESU48,44
4890,1991-01-19,1993-01-18,CXOOXSAG43,581
4891,1992-04-15,1993-04-15,OUJAANOC36,847
4892,2000-03-22,2003-03-22,EVUNIPCL31,405
4893,1991-12-25,1994-12-24,LQSQJXZJ45,146
4894,1995-01-25,1998-01-24,LZFXPISP97,409
4895,2000-12-17,2001-12-17,OLIRHRDP51,776
4896,2004-01-23,2007-01-22,YVGZASAC07,744
4897,2015-12-26,2017-12-25,FXBBRXLA68,884
4898,2008-09-24,2009-09-24,NVIVZOXU73,558
4899,2019-03-22,2023-03-21,LGEDBCZG06,209
4900,2010-07-07,2014-07-06,GVFJGIEU59,324
4901,2001-04-04,2003-04-04,CZLGBHJH97,120
4902,2010-06-27,2014-06-26,GZMZOMHR64,457
4903,2005-09-12,2007-09-12,CRBJGTZW91,270
4904,2005-04-19,2008-04-18,OMLIYZVX38,924
4905,2008-02-26,2011-02-25,EJSBCWZN53,130
4906,1994-10-12,1995-10-12,GSYUCMYB50,845
4907,2016-01-03,2019-01-02,TOUBFVJK13,967
4908,1992-12-28,1995-12-28,EGAOTNUP26,601
4909,2001-12-12,2002-12-12,KYMYXXBG12,677
4910,1992-03-21,1995-03-21,CRBJGTZW91,432
4911,2014-02-07,2018-02-06,WMKDXHSR24,667
4912,2019-03-15,2020-03-14,GVFJGIEU59,973
4913,2010-05-19,2013-05-18,HEFSBMMM10,575
4914,1994-01-18,1996-01-18,ROQBIJSP98,804
4915,2010-09-22,2014-09-21,NABVVCGM82,211
4916,2018-03-27,2019-03-27,TLYDOWYM85,461
4917,2009-02-09,2012-02-09,XVSTQESU48,95
4918,1999-09-27,2003-09-26,CRBJGTZW91,241
4919,1997-06-16,2000-06-15,KOQGXORU43,608
4920,1992-06-25,1996-06-24,JWAHXXXB96,136
4921,1990-04-04,1994-04-03,OMLIYZVX38,626
4922,2014-08-19,2018-08-18,USPEMRXK50,840
4923,1992-06-20,1995-06-20,USPEMRXK50,106
4924,2020-04-11,2021-04-11,QECDBKCV20,71
4925,2007-04-04,2011-04-03,ORWFNHSL71,360
4926,2004-03-08,2006-03-08,BLCQSTLQ47,532
4927,2009-11-11,2013-11-10,BMLBGRND02,672
4928,2001-10-18,2002-10-18,KTTFAWOY98,388
4929,2000-12-18,2004-12-17,UFOTOVKW05,936
4930,2020-02-26,2022-02-25,OLIRHRDP51,309
4931,2009-05-05,2011-05-05,IBGWELZC81,920
4932,1996-07-02,1999-07-02,TEDQTDBZ54,308
4933,2007-04-05,2009-04-04,SLZAJREK70,970
4934,1992-04-28,1995-04-28,YCPCXAMZ42,693
4935,2017-05-09,2018-05-09,SBSVRAJX26,927
4936,2013-01-07,2014-01-07,XBPSIEVT36,806
4937,2003-11-05,2005-11-04,QJSSUQXQ29,765
4938,2013-03-26,2015-03-26,GZMZOMHR64,516
4939,2001-12-15,2004-12-14,USPEMRXK50,894
4940,2014-03-07,2017-03-06,ROPIKGME60,387
4941,1999-06-12,2003-06-11,YYCMCTXR62,453
4942,1997-07-26,2000-07-25,VXQKRIOB08,272
4943,2003-06-05,2004-06-04,KGWVYNSA31,242
4944,2009-05-23,2010-05-23,EGAOTNUP26,383
4945,2003-11-01,2005-10-31,AQCASZAA33,366
4946,2013-12-10,2017-12-09,ROQBIJSP98,255
4947,2017-04-21,2020-04-20,WNPNJEVG54,85
4948,1998-05-20,2000-05-19,QVPMBVUX64,292
4949,2012-05-17,2014-05-17,EVUNIPCL31,692
4950,2005-01-09,2006-01-09,CYKXKSHI67,653
4951,1991-09-21,1995-09-20,JPBVKRYN96,974
4952,2006-05-27,2010-05-26,IJZHWLLW65,984
4953,1992-08-13,1993-08-13,VNUVKIZK02,493
4954,2006-06-12,2010-06-11,WHSVDEON49,524
4955,2002-03-28,2003-03-28,NVIVZOXU73,660
4956,2018-05-09,2020-05-08,XVSTQESU48,804
4957,2004-08-03,2005-08-03,UBGNXJVT90,132
4958,2001-06-24,2004-06-23,SDETFZWU63,512
4959,1991-12-22,1994-12-21,YZREKOQZ47,241
4960,2009-07-27,2012-07-26,YPXJAUSM79,915
4961,2015-12-05,2017-12-04,CIWKKMEC00,887
4962,1993-05-04,1994-05-04,JDYQSAHC90,462
4963,2018-07-03,2019-07-03,LHWIEHSQ56,909
4964,2020-08-13,2022-08-13,QECDBKCV20,901
4965,2008-03-01,2011-03-01,YGMGOUFM45,570
4966,1997-10-21,2000-10-20,IDOWSZOK02,921
4967,2019-10-02,2022-10-01,KOQGXORU43,104
4968,1991-11-12,1993-11-11,CXOOXSAG43,868
4969,2010-05-10,2011-05-10,NABVVCGM82,752
4970,2008-08-07,2011-08-07,KGWVYNSA31,879
4971,1990-02-15,1994-02-14,SBSVRAJX26,758
4972,1999-02-20,2001-02-19,GAQBUOME10,687
4973,2010-02-27,2012-02-27,FYSMPRFI60,786
4974,1998-11-22,2001-11-21,CZLGBHJH97,759
4975,2012-10-25,2015-10-25,HCGYSNUO39,950
4976,2013-04-07,2014-04-07,GAQBUOME10,536
4977,1996-03-05,1999-03-05,RFNEQDWT31,810
4978,2003-12-09,2007-12-08,SBSVRAJX26,574
4979,2010-05-07,2014-05-06,CNBXSFUK32,866
4980,2001-07-26,2005-07-25,REOKBGFC42,787
4981,2020-10-14,2023-10-14,XBPSIEVT36,773
4982,2011-04-26,2015-04-25,LHWIEHSQ56,783
4983,2011-11-13,2012-11-12,KOQGXORU43,373
4984,2013-09-23,2014-09-23,YYCMCTXR62,152
4985,2008-06-16,2012-06-15,SDETFZWU63,770
4986,1991-02-10,1994-02-09,LZJQKBND72,690
4987,2007-02-26,2011-02-25,TLYDOWYM85,85
4988,2005-11-12,2009-11-11,BLCQSTLQ47,804
4989,2002-01-27,2004-01-27,AQCASZAA33,808
4990,2003-06-22,2006-06-21,IBGWELZC81,104
4991,1997-07-06,2001-07-05,WMKDXHSR24,669
4992,2007-03-27,2008-03-26,VNUVKIZK02,328
4993,1999-03-19,2000-03-18,LUQPGNON78,962
4994,2010-04-16,2014-04-15,JDYQSAHC90,10
4995,1995-01-02,1999-01-01,SDETFZWU63,635
4996,2005-02-16,2006-02-16,CRBJGTZW91,125
4997,2016-12-18,2019-12-18,IDOWSZOK02,755
4998,1993-04-25,1996-04-24,SLZAJREK70,751
4999,1991-05-24,1994-05-23,UFOTOVKW05,124
5000,2011-09-03,2012-09-02,OHMKFOXX18,516
5001,2008-12-02,2012-12-01,LQSQJXZJ45,922
5002,2006-09-12,2009-09-11,GZMZOMHR64,808
5003,1996-05-13,1998-05-13,AQCASZAA33,999
5004,2002-03-28,2005-03-27,UFOTOVKW05,131
5005,2015-01-28,2017-01-27,OUJAANOC36,340
5006,2016-08-05,2017-08-05,CYKXKSHI67,485
5007,2000-10-04,2002-10-04,NJNTMGQH57,140
5008,1994-09-16,1996-09-15,YYCMCTXR62,427
5009,2016-02-28,2020-02-27,QECDBKCV20,709
5010,2004-01-20,2006-01-19,QTJJSKOG70,89
5011,2000-05-13,2003-05-13,CZLGBHJH97,963
5012,1999-12-04,2002-12-03,QTJJSKOG70,407
5013,2005-01-24,2007-01-24,ROQBIJSP98,731
5014,2016-08-06,2019-08-06,GVFJGIEU59,709
5015,1996-10-20,1997-10-20,UFOTOVKW05,290
5016,2017-09-26,2020-09-25,JWAHXXXB96,700
5017,1995-06-18,1997-06-17,FXBBRXLA68,834
5018,2007-05-24,2008-05-23,YPXJAUSM79,395
5019,2003-02-28,2004-02-28,SBSVRAJX26,277
5020,2000-06-23,2004-06-22,SLZAJREK70,822
5021,2013-05-21,2016-05-20,UFOTOVKW05,922
5022,2013-06-13,2014-06-13,VXQKRIOB08,576
5023,2008-06-20,2011-06-20,QVPMBVUX64,63
5024,2005-10-20,2009-10-19,KOQGXORU43,311
5025,1996-12-24,2000-12-23,NABVVCGM82,510
5026,1992-06-03,1995-06-03,DMQCJNTB96,501
5027,2003-11-22,2005-11-21,GHTHJDFM59,575
5028,1992-06-11,1996-06-10,RFNEQDWT31,702
5029,1996-05-19,1998-05-19,KOQGXORU43,80
5030,1995-12-18,1999-12-17,ROQBIJSP98,178
5031,1993-04-22,1996-04-21,WNPNJEVG54,687
5032,2010-08-13,2011-08-13,DNUWOIGC87,596
5033,2011-11-26,2012-11-25,UFOTOVKW05,798
5034,2009-09-21,2011-09-21,FEQHPXWD91,484
5035,1997-08-12,1999-08-12,OOGSYIWP08,218
5036,1990-04-25,1994-04-24,XVSTQESU48,829
5037,1997-06-05,1998-06-05,TOUBFVJK13,889
5038,2018-06-07,2019-06-07,LZJQKBND72,358
5039,1998-04-12,1999-04-12,EVUNIPCL31,302
5040,1991-07-05,1995-07-04,JJVQUHRW53,76
5041,2017-12-10,2018-12-10,GVFJGIEU59,668
5042,2014-10-10,2016-10-09,APOMKTNF83,866
5043,2008-10-18,2009-10-18,EJSBCWZN53,963
5044,2014-04-17,2018-04-16,JWAHXXXB96,994
5045,1995-09-18,1999-09-17,VDHJSKYC98,667
5046,2007-06-04,2010-06-03,WNPNJEVG54,261
5047,2006-08-28,2010-08-27,CRBJGTZW91,758
5048,1996-09-09,2000-09-08,HHVSSPRU02,861
5049,1996-08-26,1999-08-26,BKPYNNGJ95,452
5050,2011-08-03,2012-08-02,KTTFAWOY98,765
5051,2006-08-15,2009-08-14,OLIRHRDP51,507
5052,1992-07-08,1996-07-07,ZMOTBKAE77,800
5053,2011-06-01,2013-05-31,WNPNJEVG54,333
5054,2000-11-12,2003-11-12,USPEMRXK50,508
5055,1993-10-20,1994-10-20,ROPIKGME60,911
5056,1993-01-08,1995-01-08,UBGNXJVT90,803
5057,2015-08-18,2019-08-17,KEMPSJTD69,231
5058,2014-01-25,2018-01-24,LQSQJXZJ45,601
5059,2004-12-13,2006-12-13,ZMOTBKAE77,58
5060,2000-07-21,2001-07-21,NJNTMGQH57,533
5061,1994-12-13,1995-12-13,CCINTUOP48,871
5062,1994-05-26,1998-05-25,VNUVKIZK02,129
5063,2016-12-05,2020-12-04,XBPSIEVT36,470
5064,1992-02-01,1993-01-31,LHWIEHSQ56,724
5065,1997-09-28,2001-09-27,GSBEXPLO57,233
5066,2001-07-12,2002-07-12,EGAOTNUP26,6
5067,2006-01-13,2008-01-13,YCPCXAMZ42,26
5068,1994-08-01,1998-07-31,XVCOQJCI55,987
5069,2018-08-07,2019-08-07,TOUBFVJK13,618
5070,2019-07-17,2023-07-16,KTTFAWOY98,393
5071,2013-08-19,2017-08-18,BKPYNNGJ95,538
5072,2001-12-21,2003-12-21,KTTFAWOY98,6
5073,2020-07-14,2022-07-14,OMLIYZVX38,466
5074,1997-05-07,2000-05-06,KGWVYNSA31,274
5075,2004-12-09,2008-12-08,TLYDOWYM85,988
5076,1995-10-17,1998-10-16,BMLBGRND02,978
5077,1991-02-23,1993-02-22,BYTBCRZC48,57
5078,2000-10-12,2002-10-12,AQCASZAA33,979
5079,2014-02-17,2016-02-17,NABVVCGM82,223
5080,2012-05-02,2013-05-02,KYMYXXBG12,677
5081,1990-07-14,1993-07-13,REOKBGFC42,928
5082,2004-07-02,2005-07-02,OMLIYZVX38,319
5083,2001-05-17,2005-05-16,YPXJAUSM79,804
5084,2015-05-05,2016-05-04,VHUTDQQD02,139
5085,2000-07-17,2004-07-16,TLYDOWYM85,310
5086,2018-09-04,2020-09-03,KOQGXORU43,334
5087,1991-06-22,1992-06-21,SDETFZWU63,411
5088,1994-11-24,1995-11-24,LUQPGNON78,825
5089,2014-04-16,2018-04-15,CNBXSFUK32,120
5090,2004-06-16,2007-06-16,TOUBFVJK13,744
5091,1997-10-16,2000-10-15,YPCFPMJQ10,347
5092,2009-12-27,2010-12-27,USPEMRXK50,244
5093,2006-01-16,2007-01-16,OUJAANOC36,89
5094,2019-09-21,2023-09-20,CCINTUOP48,965
5095,2002-06-07,2005-06-06,APOMKTNF83,94
5096,2020-08-22,2022-08-22,BKPYNNGJ95,553
5097,1999-05-20,2002-05-19,GHTHJDFM59,431
5098,2019-03-10,2022-03-09,LHWIEHSQ56,80
5099,2007-09-25,2008-09-24,JPBVKRYN96,898
5100,1991-09-04,1994-09-03,YVGZASAC07,618
5101,2011-08-20,2012-08-19,KYMYXXBG12,764
5102,1997-07-20,2000-07-19,LZJQKBND72,100
5103,2003-07-18,2006-07-17,CZLGBHJH97,279
5104,1992-12-02,1995-12-02,FXBBRXLA68,36
5105,1990-03-17,1992-03-16,JJVQUHRW53,342
5106,1992-07-26,1993-07-26,UBGNXJVT90,199
5107,2005-09-16,2007-09-16,LQSQJXZJ45,222
5108,1992-05-02,1995-05-02,JWAHXXXB96,281
5109,1990-11-22,1994-11-21,LGEDBCZG06,29
5110,2000-05-10,2002-05-10,LZFXPISP97,370
5111,2013-04-20,2015-04-20,DMQCJNTB96,396
5112,2004-03-12,2006-03-12,KOQGXORU43,904
5113,2001-06-05,2005-06-04,YPXJAUSM79,737
5114,2014-07-19,2018-07-18,NJNTMGQH57,712
5115,2019-05-12,2022-05-11,KOQGXORU43,697
5116,1997-11-25,1998-11-25,YVGZASAC07,476
5117,2007-08-22,2009-08-21,VHUTDQQD02,66
5118,1993-10-27,1994-10-27,KTTFAWOY98,594
5119,2018-10-24,2021-10-23,EVUNIPCL31,951
5120,2000-06-23,2003-06-23,USPEMRXK50,450
5121,1996-05-08,1999-05-08,USPEMRXK50,974
5122,2019-10-27,2021-10-26,KGWVYNSA31,415
5123,1995-02-06,1999-02-05,KEMPSJTD69,534
5124,2006-06-16,2007-06-16,ROQBIJSP98,543
5125,2012-02-10,2016-02-09,ORWFNHSL71,29
5126,2008-05-16,2010-05-16,HEFSBMMM10,970
5127,1990-11-16,1991-11-16,LUQPGNON78,844
5128,1996-08-19,1998-08-19,YVGZASAC07,218
5129,2010-10-01,2013-09-30,USPEMRXK50,959
5130,2013-03-01,2015-03-01,XVSTQESU48,119
5131,2003-10-25,2006-10-24,KOQGXORU43,490
5132,1991-11-06,1992-11-05,BXUIBWWG95,250
5133,2013-07-18,2016-07-17,WMKDXHSR24,152
5134,1998-07-12,2000-07-11,REOKBGFC42,475
5135,2004-08-28,2008-08-27,NJNTMGQH57,844
5136,1991-01-09,1995-01-08,BLCQSTLQ47,197
5137,2006-07-24,2007-07-24,XVSTQESU48,256
5138,2008-01-13,2011-01-12,FXBBRXLA68,943
5139,2014-06-20,2015-06-20,XVCOQJCI55,387
5140,2014-09-17,2015-09-17,OXXCRXFX31,488
5141,2005-08-15,2009-08-14,YPCFPMJQ10,169
5142,1990-01-24,1994-01-23,LZFXPISP97,33
5143,1991-10-08,1992-10-07,HEFSBMMM10,705
5144,2007-03-24,2011-03-23,APOMKTNF83,200
5145,2010-08-06,2013-08-05,BKPYNNGJ95,721
5146,2009-03-21,2010-03-21,CZLGBHJH97,812
5147,2008-02-17,2012-02-16,TEDQTDBZ54,774
5148,2003-06-24,2007-06-23,UBGNXJVT90,367
5149,2015-04-01,2017-03-31,SBSVRAJX26,986
5150,1995-04-04,1999-04-03,NBXECSTW88,395
5151,2013-05-24,2017-05-23,EJSBCWZN53,479
5152,1991-04-09,1994-04-08,GVFJGIEU59,408
5153,2016-10-24,2019-10-24,XVCOQJCI55,782
5154,1992-10-18,1996-10-17,YCPCXAMZ42,368
5155,2013-05-08,2016-05-07,GSYUCMYB50,645
5156,2008-06-04,2010-06-04,SBSVRAJX26,805
5157,1993-06-07,1996-06-06,VXQKRIOB08,879
5158,2014-03-24,2017-03-23,GAQBUOME10,301
5159,2004-06-17,2005-06-17,YZREKOQZ47,624
5160,2016-01-19,2017-01-18,GZMZOMHR64,457
5161,2020-10-16,2021-10-16,CNBXSFUK32,475
5162,2020-10-13,2021-10-13,SBSVRAJX26,370
5163,1993-11-16,1995-11-16,UFOTOVKW05,654
5164,2005-06-05,2008-06-04,CXOOXSAG43,989
5165,2012-09-25,2016-09-24,UFOTOVKW05,785
5166,2014-11-03,2016-11-02,ROPIKGME60,801
5167,1998-11-16,2002-11-15,OMLIYZVX38,250
